"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000140350.15",161268.357849853,-0.841652523770133,0.106851367443765,-7.87685308953198,3.35729262057922e-15,4.10207851985941e-14
"ENSG00000140365.15",45401.3292089815,-0.428267753083028,0.137478793315052,-3.1151550195934,0.00183848261779474,0.00571976247286203
"ENSG00000140367.11",40179.6290534905,1.20603742829304,0.126782700433172,9.51263401215176,1.858948124903e-21,3.42167531895396e-20
"ENSG00000140374.15",116258.685786703,0.456435092278591,0.0955445004571949,4.77719900250124,1.7775383927016e-06,9.15495107455521e-06
"ENSG00000140382.14",57996.6163031646,-0.699061826399849,0.108442477171516,-6.44638378459569,1.14550376957652e-10,9.68831387364743e-10
"ENSG00000140386.12",14995.5588690533,-0.685544208275404,0.115102026936791,-5.95596990356979,2.58533909412094e-09,1.89053281694117e-08
"ENSG00000140391.14",312772.596772662,-0.220263853784709,0.0822194951562362,-2.67897356175876,0.0073848224462101,0.0198222590216703
"ENSG00000140406.3",41603.6902794345,0.506156051817903,0.139470007982769,3.62913904672921,0.000284368047391017,0.00103671634003251
"ENSG00000140416.19",383723.056682646,4.72525330629361,0.207514862874271,22.7706740656767,8.95581230409789e-115,2.87832783287193e-112
"ENSG00000140443.13",53150.6396405622,0.632648967641657,0.129693049432307,4.87804836427928,1.07140657390919e-06,5.67963297313893e-06
"ENSG00000140451.12",10154.5766441623,-0.85728361847638,0.28645429859459,-2.99274132970743,0.00276483977403764,0.00825247905604132
"ENSG00000140455.16",51210.2594621167,0.278863063303697,0.0913989287759922,3.05105395695781,0.00228039590670593,0.0069411270764748
"ENSG00000140463.13",27235.8525505068,-0.763348002454936,0.135220556749234,-5.64520677037709,1.64982842542979e-08,1.09505315736869e-07
"ENSG00000140464.19",48020.4710679843,1.46184788805604,0.110221480179829,13.2628221438416,3.80309653957612e-40,1.67346457396489e-38
"ENSG00000140465.13",1742.5760475406,2.71780237288883,0.303621764283641,8.9512765308546,3.51394874789455e-19,5.63297153317746e-18
"ENSG00000140479.16",8786.7134590921,1.32120523773849,0.185485202848536,7.12296839558335,1.05627047778927e-12,1.06609171191157e-11
"ENSG00000140488.15",505.048591640653,2.20359018593312,0.652007598356385,3.37970016221904,0.000725649467603856,0.0024572090535058
"ENSG00000140497.16",114976.298402746,-0.256378609307127,0.0960239132020448,-2.66994544127439,0.00758635727488508,0.0202967407316806
"ENSG00000140511.11",2613.56622929515,2.16898726032079,0.402996431985077,5.38215003452217,7.3601376676624e-08,4.52682988782943e-07
"ENSG00000140519.12",1179.47505364121,-3.37665750506128,0.297116903602264,-11.3647438571232,6.26479580940575e-30,1.79051906036564e-28
"ENSG00000140525.17",177021.276690297,-1.08115472295024,0.220725040923465,-4.898196953218,9.67200635838159e-07,5.1606072988357e-06
"ENSG00000140534.13",53387.3986840937,-1.08539754268472,0.19061628020472,-5.69414921705016,1.23988614728052e-08,8.37542709255098e-08
"ENSG00000140545.14",112606.46737866,1.27224220326541,0.0757772726258918,16.7892319052758,2.92607254458492e-63,2.72507131126656e-61
"ENSG00000140553.16",117066.197260561,0.726100163792581,0.114370801616174,6.34864977364905,2.17212900669514e-10,1.77750207432551e-09
"ENSG00000140557.11",492.369640721855,1.93904864611796,0.43049652680499,4.50421437893813,6.66189301306206e-06,3.16507502542319e-05
"ENSG00000140563.14",363.730292812309,2.25491509412667,0.490421764427689,4.59790991690205,4.26750425454368e-06,2.08366583962542e-05
"ENSG00000140564.10",198101.158321879,0.779146911667617,0.114143489713515,6.82603023285141,8.72965404764773e-12,8.18814074363342e-11
"ENSG00000140575.12",473143.75884107,0.751243783770647,0.0998160482728402,7.52628256447475,5.2205300958857e-14,5.80527196754833e-13
"ENSG00000140577.15",65597.0433336107,0.321772547539877,0.088548306521644,3.63386449927448,0.000279207534172684,0.00101949001840599
"ENSG00000140598.13",41161.7020155675,0.544191187842422,0.110035459199643,4.94559837165824,7.59103241855801e-07,4.11253056924754e-06
"ENSG00000140600.16",14704.0334911345,-3.03902439482738,0.247667658523826,-12.2705742564083,1.30325726804587e-34,4.63377220836005e-33
"ENSG00000140612.13",118257.837467363,0.70737198249233,0.0928674364531189,7.61700774253011,2.59623768071037e-14,2.95110484219998e-13
"ENSG00000140650.11",94067.9349772592,0.506281850431967,0.167487947186926,3.02279572312704,0.00250451243419119,0.00754206564556822
"ENSG00000140682.18",50966.8954616549,4.95923820939041,0.198235396328761,25.0169157538637,4.00190633902942e-138,1.90131150153714e-135
"ENSG00000140740.10",195214.642039761,-0.554119909572226,0.0792429017318709,-6.99267565247883,2.6969252540938e-12,2.63205131526356e-11
"ENSG00000140743.7",73951.7866402904,0.289421689028863,0.103035740149779,2.80894463035974,0.00497041942903636,0.0139408186522024
"ENSG00000140750.16",156869.580492724,-0.56483759602406,0.104862015249844,-5.3864842734357,7.18492127837297e-08,4.43070145499667e-07
"ENSG00000140807.6",1318.78694001384,-1.31150242167289,0.390671311681133,-3.35704819488598,0.000787793792827874,0.00264334248889287
"ENSG00000140830.8",23642.2411056083,-0.431812760056589,0.0882304927078996,-4.89414426695055,9.87343932113445e-07,5.26380041999398e-06
"ENSG00000140832.9",1456.8163414173,-1.22953667256369,0.284057535287043,-4.32847757874556,1.50143614536118e-05,6.78055926673511e-05
"ENSG00000140839.11",2151.00945494306,-1.97290575310753,0.356585991021313,-5.53276293175973,3.15225396422945e-08,2.03020018576365e-07
"ENSG00000140848.16",46392.8929855138,1.70060591403319,0.158228692496919,10.7477720203389,6.07103364282267e-27,1.50659065010608e-25
"ENSG00000140853.15",18311.8240192019,1.62124844591262,0.195508917833014,8.29245266089264,1.10936825440054e-16,1.51973715485827e-15
"ENSG00000140854.12",42330.2415801762,-0.688924155268138,0.114405989585691,-6.02174901648943,1.7254230717078e-09,1.28786018070868e-08
"ENSG00000140859.15",173373.160660216,-0.347580940414025,0.121025927570458,-2.87195436045448,0.00407941878162579,0.0116765481969141
"ENSG00000140931.19",46373.4044193432,1.19387594037644,0.0926198247822434,12.8900690881605,5.11979252475486e-38,2.0593501662149e-36
"ENSG00000140937.13",327051.052012329,0.519838393177751,0.211381269887205,2.45924529384813,0.0139229453149545,0.0347723596918207
"ENSG00000140939.14",26362.0406961401,1.75276925793359,0.118075848323291,14.8444350205685,7.55889482040213e-50,4.73796730406162e-48
"ENSG00000140941.12",109825.908811221,0.886717385864884,0.0981961393720293,9.03006362098855,1.71572019273098e-19,2.80942754036499e-18
"ENSG00000140943.16",128299.277540152,0.348181472963517,0.076714190768186,4.53868403586042,5.66063800293606e-06,2.71495296287125e-05
"ENSG00000140945.16",109631.34624406,6.5808937329961,0.468176311428373,14.0564432081543,7.03333130652231e-45,3.67144374029322e-43
"ENSG00000140948.11",62836.9498547967,-0.303087400332978,0.0816204724207565,-3.7133747372908,0.000204513712475044,0.000763421603547814
"ENSG00000140950.15",30664.0282986631,1.67269038105487,0.150204799931563,11.1360647716784,8.37382546965843e-29,2.27620851199289e-27
"ENSG00000140961.12",12162.1267650067,1.74106443575194,0.262969167956183,6.62079303548637,3.57276903445044e-11,3.17061490220234e-10
"ENSG00000140987.19",22861.769925866,-0.315714021986769,0.0898746623182486,-3.51282568237995,0.000443368256146309,0.00156689286039115
"ENSG00000140988.15",534684.760935858,-0.493235081142013,0.0870285408461388,-5.66750948995023,1.4488803301062e-08,9.71114188949939e-08
"ENSG00000140993.10",8886.90570909782,0.301030065719175,0.125943700276711,2.3901955005116,0.016839406364928,0.0410889035694135
"ENSG00000140995.16",68384.0601688839,0.613934411400693,0.0864149779634754,7.1044907476593,1.2076701090542e-12,1.21255257320106e-11
"ENSG00000141002.18",127946.463948436,0.520850553403484,0.0851393580632364,6.11762368488411,9.498103555681e-10,7.3073651903857e-09
"ENSG00000141012.12",41294.8270282704,0.796875615775873,0.11892715441762,6.70053546373098,2.07657194598033e-11,1.88310322359964e-10
"ENSG00000141026.5",19696.5048465003,-0.336972059622009,0.0902237476178741,-3.73484884544135,0.000187827966941259,0.000705554762492077
"ENSG00000141027.20",154276.089223797,-0.206893921388366,0.0763951381042711,-2.70820796352221,0.0067647618402483,0.0183502211540769
"ENSG00000141030.12",160262.471726861,-0.376391645122556,0.074683346844157,-5.03983365807077,4.65936642364216e-07,2.59767602210608e-06
"ENSG00000141034.9",19036.8699494815,-0.71860993472327,0.140978539948344,-5.09730016346159,3.44531805334976e-07,1.95034392030585e-06
"ENSG00000141052.17",113.363978523856,10.056311508939,1.61987848109407,6.20806537422917,5.36408376874566e-10,4.22299217355956e-09
"ENSG00000141068.13",31124.7185649545,-0.689102153064747,0.135160970829535,-5.09838120306076,3.42570414608247e-07,1.93991074998921e-06
"ENSG00000141098.12",26438.0860529928,0.31851972275753,0.104750951965361,3.04073344233529,0.00236002663659056,0.00715295795124925
"ENSG00000141127.14",46955.7913121658,-0.317338862069967,0.0898656081122187,-3.53126038688453,0.000413584389986578,0.00146717059544854
"ENSG00000141179.13",11471.2945313463,1.01888274991527,0.226260077975531,4.50314858472496,6.69540378489506e-06,3.18007428102622e-05
"ENSG00000141198.13",45433.8468404677,-0.473558510196133,0.125779755886324,-3.76498194688915,0.000166561115834366,0.000632261058277231
"ENSG00000141219.15",43616.9012536155,-0.599443235371653,0.166046172534469,-3.61009968626176,0.000306079349529254,0.00111166554800221
"ENSG00000141232.4",22560.4416474977,0.550550951178708,0.13031244625214,4.22485316646924,2.3909662057414e-05,0.000104479677628118
"ENSG00000141252.19",66714.9712690547,0.243367999636242,0.0994264277319177,2.4477194362492,0.0143763553409876,0.0357712091679891
"ENSG00000141298.17",59047.6369989613,-1.09150860697083,0.112462375227912,-9.70554467446403,2.85547062930675e-22,5.52259812212e-21
"ENSG00000141337.12",3512.7738028673,1.84905171012931,0.193431363273508,9.55921355687694,1.18654904161269e-21,2.210082425122e-20
"ENSG00000141367.11",715461.144912783,0.265606352578811,0.0773687752745976,3.43299156069253,0.000596960678872616,0.00205908722377968
"ENSG00000141380.13",113734.212425132,0.353451461606307,0.0884626663547245,3.9954873187861,6.45613131231424e-05,0.000262586720447004
"ENSG00000141384.12",6258.6677672269,0.908419108784047,0.313628225186837,2.89648391257795,0.00377369990194105,0.0108985490428536
"ENSG00000141391.13",10922.8299771873,0.294621047487373,0.108438342398045,2.71694532553722,0.0065887490895659,0.0179255983093259
"ENSG00000141404.15",3985.95325202803,0.515820802469068,0.153265981759316,3.36552701746364,0.000763975850374224,0.00257105598264735
"ENSG00000141424.12",186407.391264564,0.604552817850587,0.102821364663478,5.87964203576966,4.11154662696652e-09,2.93904756923716e-08
"ENSG00000141425.17",89064.1486435396,-0.557077422313409,0.130420105117962,-4.271407554913,1.94243047417473e-05,8.60031817995626e-05
"ENSG00000141429.13",55468.8427665796,2.14307292914438,0.183237614721034,11.6955949923658,1.34243017467141e-31,4.16738124868163e-30
"ENSG00000141434.11",136.694005551611,-1.96962032997946,0.748835263043248,-2.63024516497122,0.00853233118517233,0.022558825785331
"ENSG00000141447.16",25703.0243228381,0.989152266760047,0.136705915198056,7.2356215554169,4.63401868549353e-13,4.80887624399648e-12
"ENSG00000141448.8",885.101427552737,0.966099179507043,0.355159167128662,2.72018652177169,0.00652451019556263,0.0177799490704715
"ENSG00000141452.9",44501.4222877811,0.287616213509643,0.0884028466353565,3.25347230837487,0.0011400383617558,0.00370540725511389
"ENSG00000141456.14",136801.097084712,-0.460144184988245,0.0752675480931952,-6.11344725111148,9.75016092543391e-10,7.48722828431891e-09
"ENSG00000141458.12",113955.12015367,1.29279932607598,0.131953031495476,9.79742042622416,1.15497486290981e-22,2.28499613493721e-21
"ENSG00000141469.16",293.479757667669,11.4289253934441,1.38513306445494,8.25113896038679,1.56891987510822e-16,2.12706084970214e-15
"ENSG00000141480.17",35814.3416714788,-0.9208770734273,0.130354285712632,-7.06441731771972,1.61291345150798e-12,1.59983445589515e-11
"ENSG00000141499.16",30874.0907062628,-0.472171582165952,0.0912755102980646,-5.17303689263476,2.30319515551879e-07,1.33233357311129e-06
"ENSG00000141503.15",98703.9231568341,0.501240344220663,0.118841765547366,4.21771203004289,2.46793717974406e-05,0.000107570690900638
"ENSG00000141505.11",1840.88493344542,-0.835520926490278,0.289033187521182,-2.89074390956937,0.00384331162927919,0.0110820161694987
"ENSG00000141526.15",10461.8489251175,2.78858241809565,0.33212780139535,8.39611259996947,4.61503101359256e-17,6.4736819292936e-16
"ENSG00000141540.10",11987.7702519456,-1.78808166378433,0.241100100973076,-7.41634556173003,1.20396122350504e-13,1.3073288118232e-12
"ENSG00000141542.10",6741.28616133846,0.680779657619449,0.202521551706066,3.36151709230192,0.000775155589208766,0.002605203047513
"ENSG00000141551.14",173041.255488602,0.319348088336948,0.0909703608314301,3.51046302793837,0.000447327009926387,0.00157969126784518
"ENSG00000141556.20",122147.285206629,-0.400261550198476,0.0945342842933944,-4.23403586529765,2.29534313261793e-05,0.000100609625048109
"ENSG00000141569.10",59630.2758701856,-0.306509765169114,0.119442393130529,-2.5661723374393,0.0102827724886264,0.0266011559124171
"ENSG00000141570.10",17380.3310055796,-0.663635215758384,0.15818496753464,-4.1953115147497,2.72496811376616e-05,0.000117818391856347
"ENSG00000141574.7",3125.54562291121,0.817499826630177,0.244771923186935,3.33984313227725,0.0008382572459424,0.00279834511573154
"ENSG00000141580.15",156824.678391747,0.239952710685704,0.098596583676114,2.43368179443153,0.0149461279227196,0.0369839949850992
"ENSG00000141622.13",5273.32138181146,-1.12889605633191,0.204329643188492,-5.52487656081556,3.29717343189829e-08,2.11605206430089e-07
"ENSG00000141639.11",732.719348304204,-1.67592693978934,0.373905043136773,-4.48222609069301,7.38684226313936e-06,3.48375000820363e-05
"ENSG00000141655.15",916.070197260126,1.27255068788643,0.285402213756056,4.45879753747854,8.24207268181175e-06,3.86098351893616e-05
"ENSG00000141682.11",91584.9607398695,1.10704516350704,0.126181517290442,8.77343360009584,1.73299152237003e-18,2.65471626571656e-17
"ENSG00000141696.12",17269.7723349586,1.61876958989331,0.159754965042254,10.1328280436552,3.95055186105935e-24,8.50341373008848e-23
"ENSG00000141736.13",27778.2808760224,0.764460086199367,0.114415839356916,6.68141832893138,2.36640648418844e-11,2.13647858343887e-10
"ENSG00000141750.6",5009.02609811226,0.643545766744678,0.210206606015401,3.06149163883807,0.00220237142885739,0.00672549046863558
"ENSG00000141753.6",36266.2328560568,1.89538687418247,0.521243551335584,3.6362787977442,0.000276604955621713,0.00101066246714122
"ENSG00000141756.18",110214.418413671,1.79378229818684,0.153023603469173,11.7222589033345,9.80228656740172e-32,3.07501012681879e-30
"ENSG00000141837.19",2766.91072252713,-0.783375665433517,0.230691044322733,-3.39577840021213,0.000684337396674012,0.00233007359137593
"ENSG00000141858.11",62192.1446777648,-0.799846186316322,0.111742653855772,-7.15793082334249,8.19038638949763e-13,8.35139180779196e-12
"ENSG00000141956.13",21372.6300508154,-0.532562731608464,0.108961944926502,-4.88760302477799,1.02071084045441e-06,5.43108955880159e-06
"ENSG00000141959.16",127391.777465978,0.839514624587173,0.108808507234256,7.71552377590998,1.20486396631142e-14,1.40812301403284e-13
"ENSG00000141965.4",63587.4993890958,-0.497290340182777,0.0841142479856506,-5.91208210370747,3.37810069155633e-09,2.43761604381685e-08
"ENSG00000141968.7",23015.7656516549,-3.74767842650656,0.144658540647298,-25.9070664596571,5.5442200768553e-148,3.02917704265784e-145
"ENSG00000141994.15",48357.3343728566,-0.448858895230899,0.156436016656321,-2.86928103147122,0.00411406080904311,0.0117623531695492
"ENSG00000142046.14",2024.17963728053,-1.06580823863604,0.272211420381513,-3.91536930060566,9.02659335433415e-05,0.000358896038013077
"ENSG00000142065.13",3972.29520701432,-1.30922629222382,0.309733579192306,-4.2269433480151,2.36887278042891e-05,0.000103624749783855
"ENSG00000142082.14",12203.3901003735,0.257287063372962,0.109893106346258,2.3412484361147,0.0192193732812645,0.0460259693846455
"ENSG00000142089.15",116992.241522597,1.98157640200274,0.165733316563497,11.9564155420949,6.01006492361385e-33,1.99616968921894e-31
"ENSG00000142102.15",20086.3413450864,2.62907307104057,0.253863278421579,10.3562558846128,3.92007720304104e-25,8.82609690041837e-24
"ENSG00000142156.14",745316.662134725,5.00597204750366,0.456258746595169,10.9717831928938,5.22319891887318e-28,1.35357238702372e-26
"ENSG00000142166.12",54484.696327792,0.264748095617441,0.0921631231640845,2.87260334207741,0.00407104906293089,0.0116556445747599
"ENSG00000142173.14",824518.134925269,5.73772582418522,0.404567974167731,14.1823530050513,1.17828460199296e-45,6.29096511767642e-44
"ENSG00000142178.7",10506.9187852487,0.930649821570049,0.24905370263585,3.73674356863823,0.00018641886585769,0.000700823768411329
"ENSG00000142185.16",1062.90938343912,2.33689979770596,0.568420086474463,4.11121959500098,3.93574652029855e-05,0.000165497232463349
"ENSG00000142186.16",142179.542556397,1.15609329867509,0.114253431043138,10.1186746701601,4.56555716798147e-24,9.79123922745295e-23
"ENSG00000142192.20",1276326.555273,0.549371136334468,0.0918011649500891,5.98435909427895,2.17243559674754e-09,1.60001760801118e-08
"ENSG00000142197.12",36861.998680675,1.05673463313455,0.127808004143661,8.26814126560285,1.36063615058735e-16,1.85234112493997e-15
"ENSG00000142208.15",232761.313484418,0.948348973896616,0.0829625429388235,11.4310499690918,2.92549778171365e-30,8.49456760674375e-29
"ENSG00000142279.12",26251.3946940073,0.88808013239798,0.119647489235396,7.42247194716105,1.14954343100413e-13,1.25030964682075e-12
"ENSG00000142327.11",51040.4832425772,0.738697318347578,0.139093390455941,5.31080100877668,1.09144452417074e-07,6.57957601900796e-07
"ENSG00000142408.3",3723.51044698061,-1.60326307871488,0.29889391091383,-5.36398708763623,8.14047257346576e-08,4.98712337700158e-07
"ENSG00000142409.5",49792.4848452929,0.87521313126164,0.103671101377499,8.44220925245809,3.11395252926418e-17,4.40196601183003e-16
"ENSG00000142453.11",145991.416845421,0.453451563094055,0.0939397397219065,4.8270472585556,1.38572247387084e-06,7.24047722958779e-06
"ENSG00000142459.8",15888.667294423,1.12217092582967,0.124488330901726,9.01426597739138,1.98193226639702e-19,3.23403203369971e-18
"ENSG00000142494.13",1510.4624880879,0.642294335455487,0.274971485079159,2.33585797185691,0.0194986450271103,0.0465960476220097
"ENSG00000142507.9",117041.488290003,-0.422851899483917,0.1335696196552,-3.16577901902751,0.00154668245400032,0.00488848285837238
"ENSG00000142534.6",655345.043059458,-0.552723463187758,0.0770900190152777,-7.16984468609639,7.5082898349016e-13,7.68217095404944e-12
"ENSG00000142539.9",9403.51198143586,-0.743786846222223,0.110700844377174,-6.71889045116974,1.83113504916168e-11,1.67023564779127e-10
"ENSG00000142541.16",497059.619116049,-0.352733579368018,0.107134565188421,-3.29243488082164,0.000993238962838059,0.0032735883394214
"ENSG00000142552.7",122169.29888699,0.535406902318605,0.143371040758564,3.73441456158658,0.000188152350101753,0.000706611334750333
"ENSG00000142556.18",17756.2613405682,-0.318687382351594,0.110250202298819,-2.89058319809549,0.00384527733521189,0.0110867090240032
"ENSG00000142599.17",171156.672932074,-0.304604258091376,0.0736955364762265,-4.13327960764135,3.57623217907319e-05,0.000151506905265414
"ENSG00000142611.16",260.060532242176,1.5225550361714,0.641825867691524,2.37222448145884,0.017681344607891,0.0428109458080978
"ENSG00000142621.19",6087.88396312364,2.21872922121287,0.235885789579774,9.40594694222781,5.15637791513401e-21,9.26734543935983e-20
"ENSG00000142623.9",2397.00965743531,-1.32861922211669,0.282579386188438,-4.70175563772618,2.57934073254506e-06,1.30086073683526e-05
"ENSG00000142627.12",214975.426507772,1.0741968724169,0.157953445779883,6.80071819334575,1.04098875921146e-11,9.6728156191809e-11
"ENSG00000142634.12",140975.815674723,2.2475217319197,0.232013291414285,9.68703869601381,3.42309805843941e-22,6.58158361007395e-21
"ENSG00000142655.12",29498.3359638879,0.299001479328755,0.0919864063579046,3.25049636318422,0.00115203741918765,0.00374032788707633
"ENSG00000142669.14",246930.431263936,1.72739413621115,0.0974010247883411,17.7348661368286,2.25633014124613e-70,2.53311694144968e-68
"ENSG00000142676.12",686742.078237349,-0.24306179015431,0.08300621321617,-2.92823610108936,0.00340891078034808,0.00995731205572223
"ENSG00000142687.17",44315.9034287196,0.435798273261967,0.0797874799089721,5.46198819362587,4.70831399844206e-08,2.96754257405862e-07
"ENSG00000142694.6",20684.0147975524,2.36250700041023,0.186336318300457,12.6787253389906,7.75832627574175e-37,2.98513441280946e-35
"ENSG00000142731.10",51441.1788076148,-0.603294271083509,0.126274306057712,-4.77764867547783,1.77356907013731e-06,9.13594300082357e-06
"ENSG00000142733.14",22931.292921158,3.32563362413661,0.181507552201968,18.322287881642,5.4953311294473e-75,7.00964766869811e-73
"ENSG00000142765.17",506.74226306715,-2.25977627771907,0.588561905791668,-3.83948783548855,0.000123291237697079,0.000479560198645662
"ENSG00000142798.17",45088.2164519699,2.58493922505112,0.16037404692638,16.1181891621014,1.90098447078358e-58,1.565780726664e-56
"ENSG00000142856.16",24900.5262824206,-0.941809693522995,0.224153331150479,-4.20163148452494,2.64998261515434e-05,0.000114773061289456
"ENSG00000142864.14",471251.422520327,-0.45495396013225,0.0898674293508168,-5.06250110210942,4.13791672543345e-07,2.31958252553282e-06
"ENSG00000142867.12",28539.5122373376,1.16502297725985,0.107446981199596,10.8427706786445,2.15833573641633e-27,5.48484977606203e-26
"ENSG00000142871.16",640273.470231493,3.8613758281802,0.211886069354182,18.2238305705962,3.33938398522555e-74,4.1624215134473e-72
"ENSG00000142875.19",73324.6942644366,0.556011129325228,0.118525678010736,4.69106052508609,2.71792547522498e-06,1.36550242036514e-05
"ENSG00000142892.14",50094.9773285032,0.679258285965709,0.117914527556292,5.76059880018969,8.3816050895896e-09,5.77603065055552e-08
"ENSG00000142910.15",6342.9106843226,4.82375636840351,0.332811640702494,14.4939532710503,1.3230384003827e-47,7.59576967449134e-46
"ENSG00000142937.11",587663.660218441,-0.315984496360832,0.0726241872370589,-4.35095397803764,1.35546502840472e-05,6.15782352566013e-05
"ENSG00000142945.12",113605.653686177,-1.2517900811545,0.165545926212858,-7.56158795200405,3.98178036034052e-14,4.46717056032454e-13
"ENSG00000142961.14",7902.41188127928,3.03140758594986,0.1537661003769,19.7144076523987,1.62204186801679e-86,2.65868882586632e-84
"ENSG00000143013.12",44883.997756333,-1.00197613734991,0.147493709457611,-6.79334827928965,1.09560452537292e-11,1.01658951459879e-10
"ENSG00000143028.8",378.316042104348,3.77151932946574,0.978486824517886,3.85444058618164,0.000115994546893898,0.000452898193934702
"ENSG00000143032.7",40943.1341110368,-2.70854672346419,0.129941484627516,-20.8443572214707,1.71496357840239e-96,3.55822379918905e-94
"ENSG00000143033.17",52433.2770067967,-0.697944567322735,0.145491740730896,-4.7971421870171,1.60945358033648e-06,8.32719496063614e-06
"ENSG00000143036.16",483.253712190959,2.88436832550443,0.585204204690933,4.92882365229717,8.27262018000833e-07,4.46041175560909e-06
"ENSG00000143067.4",18006.3513598734,1.40435473546068,0.170430581439386,8.24003957271097,1.72153706302055e-16,2.32627485572711e-15
"ENSG00000143079.14",50669.8866307872,0.732383809125111,0.11153483266696,6.56641330437092,5.15416326089971e-11,4.5201653295563e-10
"ENSG00000143119.12",187.730042788545,-2.24326779637745,0.741001072991635,-3.02734756823054,0.00246710107423551,0.00744513554410278
"ENSG00000143125.5",30.0448501086905,8.14156458101219,3.26996299477511,2.48980327729125,0.0127813819217759,0.0322232763331274
"ENSG00000143126.7",58390.6259593088,-1.59853438768317,0.177661151342893,-8.99765860797521,2.30582550266536e-19,3.74205800140475e-18
"ENSG00000143127.12",8377.18348051729,4.3755737161406,0.283875761448561,15.4136925738673,1.32423810091803e-53,9.37606337457769e-52
"ENSG00000143147.14",38125.1354361916,1.20832653547115,0.0776508736744995,15.5610166156826,1.33954204857476e-54,9.63001478867937e-53
"ENSG00000143149.12",119567.911350804,-0.398723707992112,0.108958391725357,-3.65941256729583,0.000252794073606887,0.000930716006399481
"ENSG00000143153.12",45205.4071557077,1.32068002414679,0.179708673609595,7.34900546323032,1.9968702734854e-13,2.13577165759864e-12
"ENSG00000143156.13",20858.8897443329,-0.569428379627661,0.123636864644601,-4.60565205421947,4.11175408208971e-06,2.01211408149074e-05
"ENSG00000143158.10",44454.8782569591,0.459841730595639,0.146296242085354,3.14322312070978,0.00167098416443336,0.00525097803666166
"ENSG00000143162.7",32360.7518887928,1.09097889987495,0.110307472682119,9.89034444673476,4.58447768972447e-23,9.24851369997216e-22
"ENSG00000143164.15",82373.1485584648,0.756876956607673,0.0929539130937102,8.14249697960148,3.87208164488867e-16,5.11008778110871e-15
"ENSG00000143171.12",27.1311155925776,-8.46214443244641,3.02133632732234,-2.80079524941402,0.00509768515184456,0.014255081007231
"ENSG00000143190.21",24083.662789598,-0.564206796617417,0.181965652756448,-3.10062249699717,0.00193114317836219,0.00597736247605789
"ENSG00000143196.4",518.048416697353,5.58528758755342,1.92209735396451,2.90582970526089,0.00366280734638947,0.0106166357585623
"ENSG00000143198.12",68587.2777534743,0.286947761402128,0.121678549090516,2.35824443623723,0.0183615979481829,0.0441783415733821
"ENSG00000143228.12",56608.2994304315,-1.12124294687624,0.217961736004509,-5.1442191984241,2.68635729794511e-07,1.5385074238511e-06
"ENSG00000143248.12",20001.1501651594,2.41386853449527,0.193176912080586,12.4956368154818,7.8862262690803e-36,2.93446389957991e-34
"ENSG00000143252.14",64697.5939582841,-0.396394262265562,0.129421416315957,-3.06281814516573,0.00219263263852609,0.00670161087387488
"ENSG00000143258.15",30056.5163693876,-0.758855754349571,0.122180256917654,-6.21095235428274,5.2664441398999e-10,4.150109898899e-09
"ENSG00000143294.14",106724.365904848,-0.300056623022821,0.0891916752115791,-3.36417745614746,0.000767721627143797,0.00258233638221095
"ENSG00000143314.12",45363.5952528214,-0.423057149670393,0.115897807176032,-3.65026017298008,0.000261974816536628,0.000961924107941726
"ENSG00000143318.12",314.47356118736,3.35022941718471,1.05756841543144,3.16786069657533,0.00153565083468376,0.00485830010254805
"ENSG00000143319.16",56815.254069632,-0.916073150969172,0.0907187352047611,-10.0979488845552,5.64096603149435e-24,1.20548988555703e-22
"ENSG00000143320.8",5812.72166961583,1.97422495199548,0.361199082278007,5.46575295691357,4.60945934868521e-08,2.91150860055103e-07
"ENSG00000143321.18",498142.336828456,-0.29331454756033,0.0915694367897277,-3.20319265732597,0.00135913024772155,0.00434428703010999
"ENSG00000143322.19",88878.886204938,1.11482928030837,0.152556941367415,7.30762737057923,2.71900550527704e-13,2.8762322837687e-12
"ENSG00000143337.18",86859.791245233,0.393527779016553,0.081250289189142,4.84340157978345,1.27634957232975e-06,6.69460666881824e-06
"ENSG00000143340.6",48.5433131913729,8.83321463165162,1.75603242694321,5.03021157019743,4.89938903906594e-07,2.72131093660894e-06
"ENSG00000143341.11",162063.303196752,-1.33859882066882,0.180481263426312,-7.41682984292356,1.19956898394095e-13,1.30299106797721e-12
"ENSG00000143344.15",142254.746389297,-1.05529935254926,0.155788596586081,-6.7739191165135,1.25339763346089e-11,1.15743327380606e-10
"ENSG00000143355.15",257.113670934647,-3.21771034023914,1.07212478485812,-3.00124611023236,0.00268877154229889,0.00804961723284404
"ENSG00000143363.15",23345.5530448152,-0.973577912489806,0.21164558049193,-4.60003894353432,4.22411963450697e-06,2.06371221845615e-05
"ENSG00000143367.15",21851.2721817766,1.57950932909713,0.199253623174615,7.92712977526603,2.24268889806424e-15,2.782733817424e-14
"ENSG00000143369.14",86237.3835889823,0.762080631680793,0.139037956038478,5.48109777642222,4.22694782297208e-08,2.67815623371996e-07
"ENSG00000143374.15",30337.0996296402,-0.599478007368416,0.108458009370115,-5.5272820407637,3.25229893032728e-08,2.09011690911564e-07
"ENSG00000143375.14",3765.0862988083,-0.992149712965014,0.252190004441101,-3.93413575277814,8.34965847352738e-05,0.000333437086221433
